id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
080cad1b,bull,s73|s46|s15|s68|s3,5,0.0377882965,0.0169809137,0.3558,0.0,-10.8802,31,35.4839,0.046645,28,0.9032,65409.43,6.5409,35.7143,0.258,7.2227,1,0.0323,37365.16,3.7365,100.0,3.7788,3.7788,2,0.0645,-35214.87,-3.5215,0.0,-1.6981,-3.3962,1.6129,0.5246,-1.89,2,50.0,0.006031,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,20102.38,2.0102,50.0,1.0404,2.0807
0249d97a,bear,s76|s20|s29,3,0.0784472381,0.0187578896,17.16,0.0,-12.0806,15,33.3333,0.039719,7,0.4667,52297.68,5.2298,28.5714,0.9015,6.3105,3,0.2,40735.95,4.0736,33.3333,1.3644,4.0931,5,0.3333,110172.23,11.0172,40.0,2.0124,10.0621,6.5404,0.6946,-6.0869,6,33.3333,0.012948,2,0.3333,-36646.72,-3.6647,0.0,-1.8758,-3.7516,3,0.5,132002.81,13.2003,66.6667,4.6046,13.8137,1,0.1667,-18307.55,-1.8308,0.0,-1.8758,-1.8758
2f2aef57,bear,s80|s50|s26,3,0.0704685799,0.018528931,9.4529,0.0,-11.6839,25,28.0,0.04338,10,0.4,78232.66,7.8233,30.0,0.817,8.1703,1,0.04,-18874.08,-1.8874,0.0,-1.8529,-1.8529,14,0.56,85726.43,8.5726,28.5714,0.6899,9.6585,-0.6878,-0.0642,-11.5442,12,25.0,0.009028,8,0.6667,-65746.02,-6.5746,12.5,-0.7404,-5.9234,3,0.25,122352.88,12.2353,66.6667,4.0803,12.2408,1,0.0833,-19343.3,-1.9343,0.0,-1.8529,-1.8529
ac184291,bear,s67|s57|s20,3,0.0266569129,0.0130588563,7.6249,0.0,-9.2386,16,50.0,0.048891,11,0.6875,55119.86,5.512,45.4545,0.4994,5.4931,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.3125,53843.78,5.3844,60.0,1.0771,5.3853,-3.5631,-1.298,-3.5631,5,20.0,0.003506,2,0.4,-25602.26,-2.5602,0.0,-1.3059,-2.6118,1,0.2,25820.49,2.582,100.0,2.6657,2.6657,2,0.4,-25985.7,-2.5986,0.0,-1.3059,-2.6118
08b217c3,bear,s101|s51|s26,3,0.0497557503,0.0103952046,8.648,0.0,-9.4796,36,25.0,0.05843,24,0.6667,104099.03,10.4099,25.0,0.4643,11.1421,1,0.0278,-9998.01,-0.9998,0.0,-1.0395,-1.0395,11,0.3056,63179.75,6.318,27.2727,0.601,6.6106,-7.4948,-2.1318,-8.3496,11,9.0909,-0.006106,10,0.9091,-43104.89,-4.3105,10.0,-0.438,-4.3801,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0909,-10371.37,-1.0371,0.0,-1.0395,-1.0395
ab3f380d,bull,s1|s14|s54|s10,4,0.05950595,0.0153245245,27.1283,0.0,-33.0189,150,26.0,0.087457,62,0.4133,329827.78,32.9828,27.4194,0.5194,32.1998,64,0.4267,405388.27,40.5388,28.125,0.5722,36.6179,24,0.16,-96162.26,-9.6162,16.6667,-0.2853,-6.8467,-16.5792,-1.9579,-16.6455,23,13.0435,-0.035476,18,0.7826,-117359.27,-11.7359,11.1111,-0.701,-12.618,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2174,-6174.56,-0.6175,20.0,-0.0358,-0.1792
33078b26,bull,s42|s35|s63|s43,4,0.0602504718,0.0135070666,23.7604,0.0,-25.1935,125,24.0,0.091461,67,0.536,349811.39,34.9811,25.3731,0.5208,34.8905,38,0.304,155503.73,15.5504,23.6842,0.3962,15.0549,20,0.16,10348.61,1.0349,20.0,0.1244,2.4889,-15.0972,-1.9531,-16.3718,29,13.7931,-0.039512,15,0.5172,-53161.24,-5.3161,13.3333,-0.3673,-5.5091,0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.4828,-44645.98,-4.4646,14.2857,-0.297,-4.1584
f3ff05fc,bear,s80|s86|s72|s56,4,0.044200596,0.0180224445,-8.3006,0.0,-15.7783,53,30.1887,0.010029,32,0.6038,-28224.14,-2.8224,28.125,-0.0522,-1.6711,3,0.0566,6793.03,0.6793,33.3333,0.2719,0.8156,18,0.3396,35566.4,3.5566,33.3333,0.2719,4.8934,0.9034,0.0745,-11.2595,30,33.3333,0.041901,12,0.4,-98958.91,-9.8959,16.6667,-0.7652,-9.1823,4,0.1333,118162.06,11.8162,75.0,2.8645,11.4579,14,0.4667,51048.7,5.1049,35.7143,0.42,5.8801
28f24410,bull,s32|s41|s68|s48,4,0.0200348876,0.0085917409,6.2925,0.0,-3.4673,13,53.8462,0.04584,8,0.6154,76033.8,7.6034,62.5,0.93,7.4399,3,0.2308,31971.81,3.1972,66.6667,1.0493,3.1478,2,0.1538,-18065.79,-1.8066,0.0,-0.8592,-1.7183,0.7207,0.4601,-1.0569,2,50.0,0.005988,1,0.5,-8734.14,-0.8734,0.0,-0.8592,-0.8592,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,19979.59,1.998,100.0,2.0035,2.0035
6cd8dbc5,bear,s100|s52,2,0.0336958496,0.0179421986,10.2281,0.0,-6.619,13,53.8462,0.047474,8,0.6154,115151.0,11.5151,62.5,1.4332,11.4653,1,0.0769,-19062.66,-1.9063,0.0,-1.7942,-1.7942,4,0.3077,32984.63,3.2985,50.0,0.7877,3.1507,-2.8673,-0.8576,-3.9384,4,25.0,0.004137,3,0.75,-3285.2,-0.3285,33.3333,-0.073,-0.2189,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,-17524.86,-1.7525,0.0,-1.7942,-1.7942
