id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score
fd3bdad4,bull,s8|s21|s33|s59,4,0.0782621692,0.019482152,90.4214,0.0,-7.6124,41,41.4634,0.379856,-13.1844,0.0,-16.7168,10,10.0,-0.014578
b7d2ecbb,bull,s33|s9|s73|s21,4,0.0728403544,0.0152630601,84.8846,0.0,-5.7247,39,41.0256,0.347444,-0.3009,0.0,-7.4502,9,22.2222,0.00776
a184cad1,bull,s94|s59|s78|s21|s36,5,0.0569647855,0.0183823464,63.5528,0.0,-12.0933,47,44.6809,0.330856,-1.6156,0.0,-4.4055,4,25.0,0.004426
776567f4,bear,s18|s76|s99|s23|s86,5,0.0783156013,0.0190787892,55.4683,0.0,-17.0118,34,38.2353,0.19417,20.5208,0.0,-13.5628,49,28.5714,0.124567
9c98c8a0,bull,s21|s93|s73|s82|s9,5,0.0797408798,0.0154775934,71.8663,0.0,-11.1617,43,34.8837,0.308423,-1.1219,0.0,-7.5285,10,20.0,0.006585
0cc353c4,bull,s46|s82|s41|s21,4,0.0736517036,0.019931591,73.8058,0.0,-21.6238,64,35.9375,0.338164,-14.1487,0.0,-25.4109,29,20.6897,-0.04104
d8875851,bull,s47|s10|s15|s96,4,0.0712870904,0.0190489747,64.27,0.0,-23.1957,81,33.3333,0.287493,-8.1948,0.0,-14.4018,11,18.1818,-0.004717
0ef11881,bear,s61|s86|s90|s19|s71,5,0.0651596613,0.0194349448,34.6627,0.0,-19.1869,40,37.5,0.154872,28.3946,0.0,-7.5761,28,39.2857,0.116876
980c9800,bull,s84|s94|s59|s34,4,0.0556258488,0.0179215867,55.89,0.0,-14.7363,42,45.2381,0.264655,5.1254,0.0,-0.5627,1,100.0,0.006376
31b6b361,bull,s33|s54|s21|s96,4,0.0514176203,0.014908359,49.3036,0.0,-7.3211,44,43.1818,0.268221,-5.8125,0.0,-12.1822,10,20.0,4.1e-05
8f177616,bull,s34|s21|s33|s55,4,0.0580248938,0.0195314888,46.699,0.0,-9.0445,48,41.6667,0.273276,-10.7303,0.0,-10.7303,8,12.5,-0.006018
3503b3c2,bull,s21|s83|s9,3,0.0775934663,0.0175935109,52.0698,0.0,-14.1104,53,32.0755,0.262174,-6.8085,0.0,-9.797,16,18.75,-0.00012
2b9951fc,bull,s68|s4|s93|s21|s9,5,0.0795881991,0.0166371662,46.5282,0.0,-14.4345,49,30.6122,0.229953,13.1843,0.0,-7.9732,12,33.3333,0.030916
c01c863c,bull,s59|s33|s21,3,0.0700797677,0.0122573979,64.549,0.0,-12.2367,43,34.8837,0.280478,-15.0459,0.0,-15.0459,10,0.0,-0.021064
507dcd44,bull,s10|s94|s64|s47,4,0.0662316573,0.0191786296,49.9207,0.0,-17.6615,72,34.7222,0.250865,0.3438,0.0,-9.3586,7,28.5714,0.008262
26916188,bull,s21|s47|s96|s34,4,0.0723421455,0.0198687616,69.8852,0.0,-9.9681,34,44.1176,0.259753,-8.1223,0.0,-9.7362,11,18.1818,-0.001574
4dccd68a,bull,s96|s33|s93|s21|s78,5,0.054868125,0.0193434229,48.0655,0.0,-15.6187,67,40.2985,0.266301,-12.5377,0.0,-14.7703,15,20.0,-0.010339
7430851f,bull,s93|s34|s21,3,0.0715624816,0.0195470102,55.5551,0.0,-12.7825,45,37.7778,0.267486,-12.2666,0.0,-15.8139,13,15.3846,-0.013092
73e2b916,bull,s43|s73|s94,3,0.0589255678,0.0185364597,43.5589,0.0,-18.592,61,37.7049,0.231574,12.1,0.0,-5.9021,5,60.0,0.021069
7dcc82ef,bull,s32|s59|s94|s10,4,0.0648927353,0.0199066063,49.1328,0.0,-19.2554,66,36.3636,0.247856,-3.6693,0.0,-10.7537,5,20.0,0.001306
4987ce34,bull,s14|s21|s64|s78,4,0.0590929039,0.0170862222,54.2685,0.0,-19.9312,78,35.8974,0.264973,-14.2643,0.0,-16.9857,14,14.2857,-0.018244
26a40cd5,bull,s94|s30|s95|s87|s7,5,0.0437653998,0.0191056801,32.2273,0.0,-10.9818,52,46.1538,0.234425,3.1492,0.0,-3.7949,4,50.0,0.012097
b46ef191,bull,s21|s36|s78|s44,4,0.0633243134,0.0192497566,48.811,0.0,-20.2517,52,38.4615,0.249873,-10.6622,0.0,-11.5959,8,12.5,-0.00639
0034eb33,bull,s94|s30|s64|s87,4,0.0445697982,0.0196227239,34.8833,0.0,-11.213,46,47.8261,0.229423,5.6843,0.0,-3.8465,3,66.6667,0.012672
0e9107bd,bull,s21|s93|s34|s33,4,0.0601912957,0.0198053406,58.8023,0.0,-5.226,33,48.4848,0.24089,-6.3381,0.0,-6.9399,6,16.6667,0.000459
2ca23080,bull,s34|s21|s41|s93,4,0.0755657735,0.0180723839,57.4599,0.0,-12.1344,41,36.5854,0.248618,-10.118,0.0,-14.3948,13,15.3846,-0.009751
8b3979a3,bull,s21|s55|s33,3,0.0729297591,0.0188229786,47.2724,0.0,-11.3127,57,33.3333,0.255151,-15.0721,0.0,-15.0721,11,9.0909,-0.017211
35d3b6c9,bull,s73|s14|s21,3,0.0743187327,0.0184822564,60.2018,0.0,-7.0452,35,40.0,0.23777,-6.5858,0.0,-6.5858,7,14.2857,-0.000454
6ee030db,bear,s86|s99|s90|s19,4,0.0752283671,0.0189042701,81.1276,0.0,-6.7045,18,61.1111,0.175583,14.2078,0.0,-14.9392,30,30.0,0.061208
810324a1,bull,s43|s54|s34|s21|s63,5,0.0430240851,0.017292966,35.6288,0.0,-12.0699,58,44.8276,0.240788,-9.9376,0.0,-17.5233,16,25.0,-0.005542
34d08993,bull,s21|s59|s4|s9,4,0.0715250822,0.0143945553,49.5673,0.0,-8.8219,46,32.6087,0.248059,-11.2877,0.0,-14.8973,11,9.0909,-0.013765
d2a69d74,bull,s47|s42|s94,3,0.0569861906,0.0197887923,41.8537,0.0,-19.3961,64,39.0625,0.226414,-1.6929,0.0,-10.5326,7,28.5714,0.006628
a0f21017,bull,s94|s34|s87|s42,4,0.0498771484,0.0194346646,31.1487,0.0,-18.4639,55,41.8182,0.194658,16.4511,0.0,-4.852,8,62.5,0.0382
09d62450,bull,s2|s21|s78,3,0.0644623281,0.0189057886,42.1275,0.0,-14.2817,66,34.8485,0.23021,-3.3056,0.0,-10.4716,5,20.0,0.001536
f77f8299,bull,s68|s10|s94,3,0.0630015825,0.0187287807,45.2576,0.0,-21.3975,78,34.6154,0.220684,2.2934,0.0,-10.4287,6,33.3333,0.009346
bbbcbba7,bull,s95|s94|s91,3,0.0718587699,0.0194086126,43.2976,0.0,-19.3809,79,31.6456,0.209985,8.1089,0.0,-7.2441,8,37.5,0.019713
4c3ed70d,bull,s44|s9|s68|s3,4,0.0779810166,0.0133904501,44.5945,0.0,-14.2906,65,26.1538,0.213968,13.2614,0.0,-1.7305,3,66.6667,0.014871
ac8dcfa3,bull,s95|s82|s41|s21,4,0.0614640785,0.0168733743,42.9026,0.0,-10.0442,45,37.7778,0.22933,-7.4698,0.0,-14.4858,11,18.1818,-0.004134
123f358f,bull,s30|s21|s34|s33,4,0.0606969845,0.0181837842,46.4028,0.0,-18.4074,59,37.2881,0.242253,-15.5031,0.0,-15.5031,11,9.0909,-0.017875
fa48357b,bull,s44|s87|s21,3,0.0704514195,0.0179694169,50.6746,0.0,-11.1947,36,38.8889,0.205762,3.7989,0.0,-6.4205,10,30.0,0.017187
a4cc90d8,bull,s43|s21|s63,3,0.0723566583,0.0193596555,47.5724,0.0,-15.1828,48,35.4167,0.240952,-13.9709,0.0,-17.14,14,14.2857,-0.018045
45cb554c,bull,s87|s21|s14,3,0.0682934659,0.0151578507,50.7046,0.0,-11.3262,42,35.7143,0.231825,-10.9048,0.0,-10.9048,6,0.0,-0.00916
0d6d98a1,bull,s95|s21|s82|s34,4,0.0609481022,0.0156811407,44.3494,0.0,-10.0751,42,38.0952,0.219625,-4.6722,0.0,-9.783,10,20.0,0.002392
2686d8a2,bull,s10|s94|s35|s87|s21,5,0.0637892477,0.0193234395,44.9664,0.0,-18.8681,88,34.0909,0.225534,-7.9674,0.0,-14.6967,7,14.2857,-0.004634
d5ce71c7,bull,s21|s10|s92|s87|s43,5,0.0589993749,0.0191588182,39.9299,0.0,-9.208,48,39.5833,0.240812,-16.4593,0.0,-18.9281,11,9.0909,-0.020977
6f9b48c4,bull,s21|s8|s95,3,0.071912766,0.0163899981,36.5904,0.0,-15.1319,56,30.3571,0.192037,8.4269,0.0,-14.2755,17,29.4118,0.0269
3bce166a,bull,s87|s54|s74,3,0.0405594426,0.014966144,28.7121,0.0,-16.1595,50,44.0,0.19837,0.7107,0.0,-12.6915,14,35.7143,0.020135
6a97127f,bull,s40|s82|s9|s21,4,0.070787123,0.0165336389,44.9244,0.0,-16.9585,52,32.6923,0.226899,-9.3744,0.0,-14.3447,13,15.3846,-0.008938
1b70db48,bull,s78|s95|s73|s41|s60,5,0.0630386271,0.0184173628,42.1421,0.0,-15.0177,55,36.3636,0.232606,-14.6,0.0,-16.2096,7,0.0,-0.014984
7682449a,bull,s70|s87|s21|s4,4,0.07036032,0.0141763492,48.7448,0.0,-7.0467,41,34.1463,0.226548,-9.549,0.0,-12.5731,10,10.0,-0.009183
17d658f3,bull,s91|s41|s94|s21,4,0.074086716,0.0165867199,39.6075,0.0,-16.5086,69,28.9855,0.195861,8.0892,0.0,-6.0225,9,33.3333,0.020572
cf3ea391,bull,s78|s68|s12|s83|s10,5,0.056988213,0.0152801927,33.8768,0.0,-9.9533,47,36.1702,0.201308,-0.0909,0.0,-6.2806,11,27.2727,0.013775
451bd1f7,bull,s21|s34|s33|s83,4,0.054177641,0.0173458348,44.9566,0.0,-4.2059,35,45.7143,0.213046,-5.6965,0.0,-6.2364,6,16.6667,0.001021
b7efdf42,bull,s30|s84|s24|s78,4,0.0515531641,0.0160153615,36.1782,0.0,-7.7348,44,40.9091,0.214927,-6.444,0.0,-7.063,3,0.0,-0.002818
03dc1a4c,bull,s32|s65|s48|s78|s87,5,0.0513464357,0.0169360735,33.9924,0.0,-11.8649,53,39.6226,0.219243,-9.9954,0.0,-13.0978,5,0.0,-0.007928
5882ab0a,bear,s71|s61|s20|s99|s86,5,0.0728542509,0.0184575526,52.9482,0.0,-16.7185,56,33.9286,0.263423,-10.6516,0.0,-26.6013,60,23.3333,-0.05241
c3d51ae6,bull,s74|s21|s36|s95,4,0.0714991218,0.0166983121,50.3074,0.0,-6.5215,34,38.2353,0.201532,2.6246,0.0,-10.7852,7,28.5714,0.00894
ff7801e6,bull,s83|s34|s82|s21,4,0.0779127049,0.0149171675,59.3724,0.0,-12.4619,37,35.1351,0.226077,-14.0974,0.0,-14.0974,8,0.0,-0.015789
6bca3155,bull,s87|s21|s9,3,0.0642097281,0.0182001615,39.4094,0.0,-11.7713,68,33.8235,0.223794,-11.73,0.0,-15.9714,20,20.0,-0.013934
16ec3962,bull,s94|s43|s68,3,0.0558591984,0.0199757291,30.6773,0.0,-18.5597,66,37.8788,0.180666,11.0358,0.0,-7.1148,8,50.0,0.027648
5842f33e,bull,s21|s34|s68|s96,4,0.0757222898,0.0150525162,50.045,0.0,-8.3023,34,35.2941,0.191186,3.5191,0.0,-7.3724,12,25.0,0.01607
f55cfe39,bull,s59|s3|s91|s96,4,0.0750831445,0.0148319579,44.2579,0.0,-16.3998,59,28.8136,0.214273,-7.9631,0.0,-15.9622,9,11.1111,-0.008353
a7e9932e,bull,s87|s4|s21,3,0.0718328205,0.0156600355,35.3429,0.0,-11.1797,49,30.6122,0.195676,-0.7784,0.0,-5.7545,9,22.2222,0.008332
8ca18f7c,bull,s95|s33|s21,3,0.0658565425,0.0142171152,38.8796,0.0,-8.8177,46,32.6087,0.20874,-7.8514,0.0,-12.0215,13,15.3846,-0.005542
23a94863,bull,s63|s21|s33,3,0.0678475452,0.0122828991,55.4324,0.0,-9.3412,35,37.1429,0.213594,-10.8097,0.0,-10.8097,7,0.0,-0.010594
4ef768c4,bear,s71|s19|s86,3,0.0644959691,0.0190583285,32.9763,0.0,-10.9878,30,40.0,0.131365,20.8926,0.0,-8.9018,20,40.0,0.070746
52f8c2ea,bull,s21|s14|s82|s95,4,0.0622979254,0.0183863737,60.6482,0.0,-6.5358,28,50.0,0.208872,-10.648,0.0,-11.2344,5,0.0,-0.00763
430c010c,bear,s29|s101|s28|s85|s18,5,0.0649246555,0.0146500344,38.039,0.0,-12.3209,45,33.3333,0.193674,-1.3223,0.0,-8.9617,9,22.2222,0.006209
a4bbfdeb,bull,s30|s78|s65|s84,4,0.0494756825,0.0167060095,29.365,0.0,-8.2169,47,40.4255,0.201241,-8.5626,0.0,-8.5626,4,0.0,-0.004795
9c6705ff,bull,s33|s21|s82|s63,4,0.0638543488,0.0164471035,65.6814,0.0,-6.0672,25,52.0,0.200262,-7.8909,0.0,-7.8909,4,0.0,-0.004419
79189755,bull,s42|s33|s95|s93|s21,5,0.0713809882,0.0174429736,57.6415,0.0,-6.2674,31,41.9355,0.209294,-14.0069,0.0,-14.7463,7,0.0,-0.014037
42cf7387,bull,s96|s73|s21|s93|s41,5,0.0748873724,0.0100391547,55.2095,0.0,-6.7976,33,33.3333,0.198294,-5.6732,0.0,-8.0918,10,10.0,-0.003394
f70b11ac,bear,s97|s86|s101|s52|s76,5,0.0764823562,0.0178136548,39.9795,0.0,-13.1783,39,33.3333,0.171899,1.9423,0.0,-8.4303,20,25.0,0.022991
035ea5f3,bull,s73|s96|s78|s53|s93,5,0.0761745542,0.0195813867,49.5798,0.0,-9.5011,34,38.2353,0.193475,-4.8203,0.0,-6.8692,6,16.6667,0.001213
bbcbabc3,bull,s96|s43|s73|s54|s40,5,0.0367690202,0.0156575246,26.3598,0.0,-7.8337,38,50.0,0.176273,-0.9829,0.0,-9.4048,11,36.3636,0.016928
024026f6,bull,s14|s43|s96|s21,4,0.0703317325,0.0198988552,45.5854,0.0,-20.0913,105,31.4286,0.216354,-14.7592,0.0,-18.0942,21,19.0476,-0.023594
345c84a6,bull,s41|s88|s54|s15,4,0.0462536662,0.0188697354,28.1339,0.0,-12.1722,45,44.4444,0.188417,-5.4321,0.0,-9.2474,8,25.0,0.004085
20e2f6bd,bull,s95|s14|s78|s58,4,0.0615791284,0.0198281296,33.6368,0.0,-15.0373,51,37.2549,0.2012,-11.2952,0.0,-14.9044,5,0.0,-0.008989
80400527,bull,s21|s15|s9|s94,4,0.0726557279,0.0105649718,37.6589,0.0,-8.3887,61,24.5902,0.19924,-8.3781,0.0,-8.3781,6,0.0,-0.007038
9e4c5fe5,bear,s77|s20|s56|s86|s29,5,0.0777678739,0.0183690784,36.9658,0.0,-14.6233,40,32.5,0.161195,7.0804,0.0,-16.5378,26,26.9231,0.030928
6dc36a0a,bear,s100|s86|s61|s99|s17,5,0.0688291553,0.0187652044,33.7962,0.0,-22.3446,47,34.0426,0.160062,2.8172,0.0,-20.5405,51,27.451,0.032
75ba8a54,bull,s10|s78|s58|s95,4,0.0436722059,0.018641837,25.7412,0.0,-14.4413,52,44.2308,0.192333,-7.2465,0.0,-8.7094,6,16.6667,-0.000614
c531a076,bull,s82|s91|s48|s96,4,0.0740618862,0.0178659369,41.3701,0.0,-23.928,98,28.5714,0.179411,0.5361,0.0,-12.9146,16,25.0,0.012288
98d18bfb,bear,s18|s99|s81|s85|s29,5,0.0786400078,0.0184935823,40.5912,0.0,-13.3567,35,34.2857,0.157606,5.5753,0.0,-14.6963,32,25.0,0.034056
5ff98e9e,bull,s84|s21|s34,3,0.0794743798,0.0170544379,56.9687,0.0,-33.9444,98,27.551,0.208695,-8.7507,0.0,-19.4367,22,18.1818,-0.017058
5dfbd893,bull,s21|s40|s14,3,0.0722548606,0.0141783371,37.321,0.0,-9.1307,47,29.7872,0.198578,-9.3885,0.0,-10.3721,10,10.0,-0.007734
74bb241b,bull,s21|s40|s33|s43|s54,5,0.0463756022,0.0147111994,32.3186,0.0,-15.5902,65,38.4615,0.197888,-9.3279,0.0,-16.8248,18,22.2222,-0.007603
40d62aa5,bull,s21|s73|s36,3,0.0762450437,0.0170311272,45.2419,0.0,-10.4869,38,34.2105,0.191625,-5.5908,0.0,-10.0394,7,14.2857,-0.001347
59b4456e,bear,s89|s101|s76|s52|s86,5,0.0703679318,0.013780695,36.9663,0.0,-15.6248,62,27.4194,0.183249,-3.6521,0.0,-10.8506,25,20.0,0.00642
bdcf7659,bear,s86|s90|s99|s19|s57,5,0.0698668019,0.0160652824,40.8687,0.0,-11.4399,37,35.1351,0.173575,0.3838,0.0,-16.6504,33,24.2424,0.016045
a5dcd5e6,bear,s86|s71|s61|s101,4,0.0676470163,0.0186263489,32.022,0.0,-13.4008,47,34.0426,0.178613,-1.6607,0.0,-18.9335,34,26.4706,0.010859
1f1b6eed,bull,s70|s45|s33|s21,4,0.0690141786,0.0111827116,61.264,0.0,-5.9103,30,40.0,0.208395,-14.1207,0.0,-14.1207,10,0.0,-0.019769
6aa5b15c,bear,s86|s19|s26,3,0.0746577822,0.017094539,36.5498,0.0,-19.1714,40,32.5,0.148948,9.4095,0.0,-10.0976,21,28.5714,0.039085
7b520e4b,bull,s59|s54|s74|s41,4,0.043467752,0.0155437184,35.1156,0.0,-9.5,35,48.5714,0.180374,-2.1006,0.0,-7.5549,7,28.5714,0.007651
5dedc5e7,bull,s47|s58|s9|s78,4,0.0595271578,0.0197961549,31.3533,0.0,-14.1177,47,38.2979,0.186077,-4.1322,0.0,-9.1411,5,20.0,0.001605
d9711af7,bull,s10|s68|s78|s14,4,0.0626818002,0.0190334343,37.8059,0.0,-22.867,62,35.4839,0.189074,-7.5225,0.0,-13.0682,10,20.0,-0.001859
37dc3cc7,bull,s15|s78|s21|s41,4,0.0528224925,0.0175364434,27.3605,0.0,-15.9044,59,37.2881,0.173593,-1.5678,0.0,-6.4978,10,30.0,0.012847
b20c80a8,bull,s2|s21|s59,3,0.0796037156,0.0184689251,51.8992,0.0,-8.8593,32,37.5,0.187852,-4.4117,0.0,-6.2086,2,0.0,-0.001451
57d353d9,bull,s21|s88|s26,3,0.0782435872,0.0143965915,42.7567,0.0,-15.3257,39,30.7692,0.169539,4.8536,0.0,-8.829,12,25.0,0.016303
cba1234c,bull,s54|s43|s87,3,0.0610947986,0.0161226262,28.5316,0.0,-10.1114,51,33.3333,0.183792,-3.5796,0.0,-16.6128,13,23.0769,0.001319
23f6ec1c,bull,s84|s79|s47|s34|s94,5,0.0544746485,0.0159461185,24.3294,0.0,-11.9444,58,34.4828,0.164933,9.049,0.0,-7.0775,6,50.0,0.019796
c408fcbd,bull,s64|s94|s10|s68,4,0.0617003288,0.019555768,34.6069,0.0,-22.2825,78,34.6154,0.175426,1.6942,0.0,-10.6595,6,33.3333,0.008976
5c381132,bull,s59|s47|s96|s41|s78,5,0.0454460022,0.019612269,33.8579,0.0,-20.038,66,43.9394,0.207136,-17.6316,0.0,-18.9912,16,18.75,-0.0228
e0fb1420,bull,s68|s21|s41,3,0.0724441507,0.0147922499,36.0714,0.0,-14.0202,60,28.3333,0.187225,-5.608,0.0,-14.0667,21,19.0476,-0.003146
b52d3bc3,bull,s88|s14|s54|s9,4,0.0570636857,0.0153424495,32.6734,0.0,-17.768,62,33.871,0.179003,-4.5815,0.0,-12.4597,17,23.5294,0.00506
564b92f8,bull,s96|s78|s33|s88,4,0.0794069639,0.0180241795,40.2271,0.0,-21.9766,70,28.5714,0.180693,-1.5004,0.0,-18.6321,22,22.7273,0.002765
e20436e5,bull,s54|s15|s59,3,0.0462047844,0.0129684004,41.0942,0.0,-9.7152,31,48.3871,0.173843,-0.2953,0.0,-6.5858,7,28.5714,0.009069
20fceb2c,bear,s100|s18|s26,3,0.0463376748,0.0178456715,21.4595,0.0,-13.4236,43,41.8605,0.147188,10.154,0.0,-4.3184,10,50.0,0.035532
a98e406f,bull,s24|s93|s78|s75,4,0.075199354,0.0192496356,56.2747,0.0,-7.7017,28,42.8571,0.185116,-6.7793,0.0,-6.7793,3,0.0,-0.002847
a11f9d9d,bull,s39|s94|s59|s2|s21,5,0.0791010652,0.0168870875,41.2804,0.0,-22.7473,81,27.1605,0.178361,-1.2005,0.0,-6.1042,5,20.0,0.003689
d7d7cf07,bull,s68|s21|s35|s9,4,0.0729659253,0.0174382556,35.4718,0.0,-16.0072,43,32.5581,0.164724,7.207,0.0,-10.9845,9,33.3333,0.017257
cde5236e,bull,s33|s87|s21|s7,4,0.0374168474,0.0189943125,20.0515,0.0,-11.2916,50,48.0,0.190331,-13.3179,0.0,-13.3179,11,18.1818,-0.00851
7e810014,bull,s59|s94|s44|s95|s91,5,0.0456069493,0.019248556,27.2998,0.0,-20.1638,58,43.1034,0.178018,-2.9145,0.0,-6.7745,4,25.0,0.003441
5f70eae8,bull,s21|s41|s96|s59,4,0.0534826229,0.0121617463,46.2518,0.0,-7.7853,36,41.6667,0.206389,-16.3349,0.0,-16.3349,11,0.0,-0.025156
79c5e07a,bull,s3|s96|s21|s33,4,0.0669077661,0.011430894,46.8901,0.0,-24.5859,113,24.7788,0.188139,-7.5504,0.0,-11.649,10,10.0,-0.00703
40d7aa49,bear,s77|s86|s89|s57|s101,5,0.053333922,0.0114351256,28.7375,0.0,-10.3048,37,35.1351,0.140186,7.3844,0.0,-6.0217,20,30.0,0.040589
8da51b2b,bull,s9|s54|s59,3,0.0414993516,0.0163356021,34.3583,0.0,-9.7199,33,51.5152,0.173461,-2.8559,0.0,-7.8497,7,28.5714,0.007104
c9506ea5,bull,s21|s41|s92|s34,4,0.0632075501,0.0191474008,39.5519,0.0,-12.6001,41,39.0244,0.194734,-13.2351,0.0,-16.1231,13,15.3846,-0.014341
2e1806b8,bull,s59|s21|s36|s33,4,0.0475919664,0.0180197945,38.3384,0.0,-6.8915,32,50.0,0.180915,-6.6115,0.0,-10.4854,6,16.6667,-0.000948
5f8d67d7,bull,s75|s21|s14|s91,4,0.0764503073,0.016622837,40.5064,0.0,-20.7943,62,29.0323,0.18674,-9.848,0.0,-9.848,5,0.0,-0.006894
7de782ba,bull,s48|s36|s54|s43|s21,5,0.0589700416,0.0199557128,30.1842,0.0,-15.8806,50,38.0,0.187095,-10.9246,0.0,-13.9808,8,12.5,-0.007703
b61b7a5b,bull,s21|s10|s35|s68,4,0.0685109678,0.0147334438,40.2573,0.0,-13.9787,38,34.2105,0.168511,3.0696,0.0,-7.2482,7,28.5714,0.010675
0ad2d654,bull,s43|s55|s15|s42,4,0.0625339773,0.0194934175,36.0503,0.0,-18.0403,65,35.3846,0.196234,-14.9998,0.0,-18.4584,10,10.0,-0.017075
05673565,bull,s78|s96|s14|s48,4,0.0565699191,0.0171777089,27.6454,0.0,-13.8551,53,35.8491,0.176564,-5.2208,0.0,-10.6626,9,22.2222,0.002483
a7dd1ea8,bull,s94|s73|s9|s34,4,0.0644216446,0.0197693846,34.7505,0.0,-22.317,46,36.9565,0.168287,2.1388,0.0,-6.9182,6,33.3333,0.010536
3f3295bd,bear,s17|s57|s86|s101|s25,5,0.0751874362,0.0190268217,32.9704,0.0,-20.7537,51,31.3725,0.163738,1.6826,0.0,-17.5597,23,26.087,0.014864
fb894ec2,bull,s4|s21|s73,3,0.0635174226,0.0147743508,31.9552,0.0,-7.2691,42,33.3333,0.173051,-3.5241,0.0,-6.127,10,20.0,0.005505
74ca2050,bear,s66|s86|s62|s101|s99,5,0.0625259576,0.0181681393,35.1585,0.0,-14.4968,29,41.3793,0.128343,6.7454,0.0,-16.3921,36,30.5556,0.05002
bbf728f0,bull,s84|s45|s78|s41,4,0.0567121405,0.0184318854,52.4727,0.0,-7.0043,27,51.8519,0.185994,-11.2315,0.0,-11.2315,5,0.0,-0.007862
dab08b6a,bull,s21|s70|s48|s7,4,0.066176904,0.0104676908,51.8272,0.0,-13.5,38,34.2105,0.204775,-15.972,0.0,-15.972,12,0.0,-0.026833
52cad7e3,bull,s94|s7|s21|s10,4,0.0607876821,0.0168736288,34.5228,0.0,-17.8843,98,31.6327,0.179336,-5.6369,0.0,-15.4613,10,20.0,-0.001786
f560c695,bear,s23|s101|s18|s97|s86,5,0.0574127872,0.0190086971,18.3701,0.0,-16.8059,51,35.2941,0.128945,4.3372,0.0,-16.3228,37,32.4324,0.048601
511b21c5,bull,s68|s96|s21,3,0.0473874761,0.0106984023,32.3184,0.0,-5.725,39,38.4615,0.177437,-6.091,0.0,-8.6427,12,16.6667,-7e-05
5cae3003,bear,s86|s99|s17|s56|s80,5,0.0793732854,0.0154290908,30.1895,0.0,-14.5081,43,27.907,0.138421,7.3931,0.0,-14.4974,34,23.5294,0.038535
c899e122,bull,s10|s7|s47|s21,4,0.0594957462,0.0197386808,37.1516,0.0,-13.2729,42,40.4762,0.193382,-14.3951,0.0,-17.4055,13,15.3846,-0.016547
96127fdf,bear,s61|s101|s97|s86|s51,5,0.076094962,0.0186002031,27.6456,0.0,-19.6508,50,30.0,0.14163,5.6601,0.0,-16.9339,34,26.4706,0.03485
071313db,bear,s17|s86|s77|s31|s99,5,0.0766874407,0.0184712805,31.5101,0.0,-12.7319,37,32.4324,0.137005,4.1802,0.0,-12.7335,35,25.7143,0.038964
22ebdfcd,bull,s21|s42|s78|s36,4,0.0797142525,0.0195408478,51.0725,0.0,-23.3336,72,30.5556,0.225956,-26.9703,0.0,-28.2683,13,0.0,-0.050098
d6cc38a6,bull,s21|s95|s65,3,0.069937164,0.0105386082,54.731,0.0,-7.0272,29,37.931,0.180749,-7.0231,0.0,-7.0231,5,0.0,-0.004916
21f27639,bull,s21|s41|s7|s73,4,0.0783629556,0.0087187497,36.1172,0.0,-16.3331,55,21.8182,0.160924,2.3212,0.0,-6.1705,18,16.6667,0.014678
488dbbeb,bull,s35|s21|s68,3,0.079880887,0.0138197018,37.5416,0.0,-13.3409,43,27.907,0.166724,2.0364,0.0,-8.555,9,22.2222,0.008846
bfec6212,bull,s54|s75|s24|s63|s78,5,0.0718448228,0.0185522553,41.4773,0.0,-13.0509,39,35.8974,0.18287,-10.7303,0.0,-10.7303,5,0.0,-0.007511
f000479a,bull,s21|s82|s54,3,0.048336247,0.0142732364,27.0947,0.0,-14.5323,64,35.9375,0.172594,-5.8717,0.0,-8.173,10,20.0,0.002399
42a344ae,bull,s43|s21|s93|s64,4,0.0674036618,0.0195732646,35.4884,0.0,-15.3151,48,35.4167,0.194168,-14.9915,0.0,-17.2842,14,14.2857,-0.019309
b138cf39,bull,s70|s88|s14|s54,4,0.0362497939,0.0165836166,18.7126,0.0,-16.011,70,44.2857,0.159674,-5.7213,0.0,-11.6762,18,33.3333,0.015151
279c2e79,bull,s7|s21,2,0.0616924877,0.0191145702,30.8667,0.0,-15.0343,53,35.8491,0.185911,-12.6408,0.0,-13.452,16,18.75,-0.011094
c22cec34,bull,s96|s92|s21|s7|s54,5,0.0484478314,0.0108101102,29.5186,0.0,-12.6292,53,33.9623,0.182074,-8.7746,0.0,-11.3216,14,14.2857,-0.007338
6d80fd42,bull,s9|s60|s46|s92|s54,5,0.043124673,0.0189166222,25.1089,0.0,-14.9155,54,44.4444,0.189022,-14.2976,0.0,-17.5019,12,16.6667,-0.014327
e02e63a5,bull,s94|s91|s45,3,0.0367900197,0.0191751243,19.1682,0.0,-18.6992,97,45.3608,0.156658,-1.1526,0.0,-8.6124,10,40.0,0.01791
335e93c3,bull,s44|s3|s87|s63|s5,5,0.0772472264,0.0182465155,32.7699,0.0,-16.4018,66,28.7879,0.168238,4.907,0.0,-4.5752,2,50.0,0.006236
c73b8f9b,bull,s21|s42|s87,3,0.0442907507,0.0156232869,23.7829,0.0,-9.4037,55,40.0,0.18692,-12.908,0.0,-14.6018,13,15.3846,-0.012814
