id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,train_chop_trades,train_chop_trade_share,train_chop_pnl,train_chop_return_pct,train_chop_win_rate,train_chop_avg_trade_return_pct,train_chop_total_trade_return_pct,train_trendy_trades,train_trendy_trade_share,train_trendy_pnl,train_trendy_return_pct,train_trendy_win_rate,train_trendy_avg_trade_return_pct,train_trendy_total_trade_return_pct,train_volatile_trades,train_volatile_trade_share,train_volatile_pnl,train_volatile_return_pct,train_volatile_win_rate,train_volatile_avg_trade_return_pct,train_volatile_total_trade_return_pct,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score,test_chop_trades,test_chop_trade_share,test_chop_pnl,test_chop_return_pct,test_chop_win_rate,test_chop_avg_trade_return_pct,test_chop_total_trade_return_pct,test_trendy_trades,test_trendy_trade_share,test_trendy_pnl,test_trendy_return_pct,test_trendy_win_rate,test_trendy_avg_trade_return_pct,test_trendy_total_trade_return_pct,test_volatile_trades,test_volatile_trade_share,test_volatile_pnl,test_volatile_return_pct,test_volatile_win_rate,test_volatile_avg_trade_return_pct,test_volatile_total_trade_return_pct
55e61639,bull,s73|s7|s5|s39|s9,5,0.0240049293,0.0136160113,9.3245,0.0,-6.3949,35,48.5714,0.114679,16,0.4571,44018.62,4.4019,43.75,0.2843,4.549,6,0.1714,32606.99,3.2607,50.0,0.5194,3.1167,13,0.3714,88838.35,8.8838,53.8462,0.6641,8.6338,0.8619,1.2274,-3.7989,5,40.0,0.011205,3,0.6,-41303.05,-4.1303,0.0,-1.3616,-4.0848,2,0.4,47680.62,4.7681,100.0,2.4005,4.801,0,0.0,0.0,0.0,0.0,0.0,0.0
b77dba6e,bull,s70|s5|s65,3,0.0191833745,0.0104672085,0.123,0.0,-6.7337,52,42.3077,0.107214,20,0.3846,-2878.0,-0.2878,35.0,-0.009,-0.179,11,0.2115,32557.03,3.2557,45.4545,0.301,3.3114,21,0.4038,74078.81,7.4079,47.619,0.3652,7.6694,-1.1747,-1.1996,-4.5466,9,33.3333,0.014699,7,0.7778,-43764.31,-4.3764,14.2857,-0.6231,-4.362,2,0.2222,37896.93,3.7897,100.0,1.9183,3.8367,0,0.0,0.0,0.0,0.0,0.0,0.0
f948e10c,bull,s68|s64|s4|s8,4,0.0217623571,0.01283328,0.7196,0.0,-7.5219,43,44.186,0.097069,16,0.3721,70494.26,7.0494,50.0,0.4465,7.1433,8,0.186,1262.42,0.1262,37.5,0.014,0.1121,19,0.4419,29882.92,2.9883,42.1053,0.1733,3.2933,1.126,1.4432,-3.4611,7,42.8571,0.017177,5,0.7143,-30181.36,-3.0181,20.0,-0.5914,-2.9571,2,0.2857,43240.08,4.324,100.0,2.1762,4.3525,0,0.0,0.0,0.0,0.0,0.0,0.0
8677e869,bull,s39|s92|s69,3,0.0184950846,0.0108381108,2.115,0.0,-8.7706,44,45.4545,0.10429,17,0.3864,108086.85,10.8087,58.8235,0.6417,10.9084,8,0.1818,-348.14,-0.0348,37.5,0.0162,0.1295,19,0.4318,-1181.26,-0.1181,36.8421,-0.0031,-0.0592,-0.6832,-0.5072,-4.9487,6,33.3333,0.009891,5,0.8333,-25140.47,-2.514,20.0,-0.4971,-2.4857,1,0.1667,18470.04,1.847,100.0,1.8495,1.8495,0,0.0,0.0,0.0,0.0,0.0,0.0
72706b9c,bull,s15|s82|s27,3,0.0247485179,0.0139512993,6.7309,0.0,-10.5177,42,45.2381,0.110111,16,0.381,48126.92,4.8127,43.75,0.298,4.7678,7,0.1667,-23122.88,-2.3123,28.5714,-0.2894,-2.0259,19,0.4524,123095.19,12.3095,52.6316,0.6417,12.1923,-3.8898,-9.8518,-7.7939,6,16.6667,0.001327,3,0.5,-40697.99,-4.0698,0.0,-1.3951,-4.1854,3,0.5,-3679.52,-0.368,33.3333,-0.1051,-0.3154,0,0.0,0.0,0.0,0.0,0.0,0.0
781773c9,bull,s30|s39|s75|s48|s1,5,0.0217722041,0.0108947596,5.7761,0.0,-5.0935,36,44.4444,0.101633,14,0.3889,112328.66,11.2329,57.1429,0.7772,10.8809,8,0.2222,10300.01,1.03,37.5,0.1355,1.0843,14,0.3889,8517.85,0.8518,35.7143,0.0772,1.0808,-2.0582,-0.8513,-3.9275,7,28.5714,0.009198,6,0.8571,-399.37,-0.0399,33.3333,-0.0006,-0.0035,1,0.1429,-11020.11,-1.102,0.0,-1.0895,-1.0895,0,0.0,0.0,0.0,0.0,0.0,0.0
fd8e358b,bull,s4|s55|s78,3,0.0186691067,0.0105603287,2.4599,0.0,-4.8792,35,45.7143,0.092641,15,0.4286,75849.33,7.5849,53.3333,0.5029,7.5431,4,0.1143,-14086.72,-1.4087,25.0,-0.3253,-1.3012,16,0.4571,34817.7,3.4818,43.75,0.2228,3.5641,1.1353,1.2485,-3.015,7,42.8571,0.017369,6,0.8571,-5321.98,-0.5322,33.3333,-0.0817,-0.4903,1,0.1429,18450.21,1.845,100.0,1.8669,1.8669,0,0.0,0.0,0.0,0.0,0.0,0.0
205f70bb,bull,s9|s79|s7|s55|s45,5,0.0219223743,0.0124757751,7.9922,0.0,-5.6176,30,50.0,0.09907,13,0.4333,43565.65,4.3566,46.1538,0.34,4.4204,6,0.2,-6107.33,-0.6107,33.3333,-0.101,-0.6058,11,0.3667,105111.77,10.5112,63.6364,0.9414,10.3554,0.2283,1.4447,-4.2785,5,40.0,0.010808,4,0.8,-15652.75,-1.5653,25.0,-0.3876,-1.5505,1,0.2,21246.26,2.1246,100.0,2.1922,2.1922,0,0.0,0.0,0.0,0.0,0.0,0.0
852933fe,bull,s1|s39|s35|s43,4,0.0201612897,0.0087476695,1.8213,0.0,-7.2221,49,38.7755,0.099906,19,0.3878,92766.79,9.2767,47.3684,0.4946,9.3975,9,0.1837,7002.78,0.7003,33.3333,0.0889,0.7998,21,0.4286,18731.29,1.8731,33.3333,0.0889,1.8662,-0.7905,-0.823,-4.2473,7,28.5714,0.009773,5,0.7143,-14910.82,-1.4911,20.0,-0.2966,-1.4829,2,0.2857,11182.31,1.1182,50.0,0.5707,1.1414,0,0.0,0.0,0.0,0.0,0.0,0.0
7a29e1f9,bull,s44|s33|s26,3,0.0192615493,0.0117508321,-0.3999,0.0,-6.2184,45,44.4444,0.101771,14,0.3111,82861.8,8.2862,57.1429,0.5971,8.3587,11,0.2444,-5995.31,-0.5995,36.3636,-0.0474,-0.521,20,0.4444,9556.72,0.9557,40.0,0.0654,1.3082,-3.4301,-6.6145,-5.6789,7,28.5714,0.007694,6,0.8571,-39045.89,-3.9046,16.6667,-0.6582,-3.9493,1,0.1429,18420.23,1.842,100.0,1.9262,1.9262,0,0.0,0.0,0.0,0.0,0.0,0.0
958dd845,bull,s30|s64|s39|s93|s32,5,0.0239347801,0.0149267161,5.8312,0.0,-8.4456,38,47.3684,0.106471,10,0.2632,43137.13,4.3137,50.0,0.4504,4.504,7,0.1842,52118.97,5.2119,57.1429,0.728,5.0959,21,0.5526,34935.58,3.4936,42.8571,0.1728,3.6292,-4.2857,-8.7072,-6.122,5,20.0,0.002449,3,0.6,-43995.17,-4.3995,0.0,-1.4927,-4.478,2,0.4,8311.41,0.8311,50.0,0.4504,0.9008,0,0.0,0.0,0.0,0.0,0.0,0.0
65cb5718,bull,s88|s39|s79,3,0.0204613529,0.0097732523,4.7165,0.0,-7.1416,40,42.5,0.099953,18,0.45,93036.32,9.3036,50.0,0.5344,9.6193,7,0.175,22368.7,2.2369,42.8571,0.3184,2.2291,15,0.375,2049.34,0.2049,33.3333,0.0305,0.4574,-3.3842,-10.3626,-3.6109,8,25.0,0.008101,6,0.75,-28070.58,-2.8071,16.6667,-0.4734,-2.8405,2,0.25,9939.13,0.9939,50.0,0.5344,1.0688,0,0.0,0.0,0.0,0.0,0.0,0.0
7ed44010,bull,s4|s64|s27,3,0.0193925348,0.0117502377,-0.6314,0.0,-9.912,68,44.1176,0.100091,23,0.3382,70575.2,7.0575,47.8261,0.3144,7.2315,11,0.1618,-6046.23,-0.6046,36.3636,-0.0426,-0.4682,34,0.5,64154.45,6.4154,44.1176,0.1989,6.7634,-6.6892,-29.387,-10.3317,14,28.5714,0.007829,11,0.7857,-66318.75,-6.6319,18.1818,-0.6088,-6.6967,3,0.2143,26448.71,2.6449,66.6667,0.9012,2.7035,0,0.0,0.0,0.0,0.0,0.0,0.0
5b08410c,bull,s6|s92|s41,3,0.0233699998,0.0082011935,7.4086,0.0,-6.1113,42,38.0952,0.105492,21,0.5,47881.89,4.7882,33.3333,0.2323,4.8773,8,0.1905,62599.08,6.2599,50.0,0.7584,6.0675,13,0.3095,52685.26,5.2685,38.4615,0.3942,5.124,-2.7606,-4.4576,-4.8861,7,14.2857,0.002402,6,0.8571,-48367.19,-4.8367,0.0,-0.8201,-4.9207,1,0.1429,22601.36,2.2601,100.0,2.337,2.337,0,0.0,0.0,0.0,0.0,0.0,0.0
5e3d8bd4,bull,s84|s69|s54,3,0.0204678694,0.0134733859,8.2944,0.0,-11.3065,32,53.125,0.101525,13,0.4062,100786.29,10.0786,61.5385,0.7414,9.6376,7,0.2188,-66564.65,-6.6565,14.2857,-0.8625,-6.0372,12,0.375,114503.85,11.4504,66.6667,0.9154,10.9849,-3.9274,-7.4856,-6.6271,8,25.0,0.006305,6,0.75,-46196.45,-4.6196,16.6667,-0.7817,-4.6899,2,0.25,6459.66,0.646,50.0,0.3497,0.6994,0,0.0,0.0,0.0,0.0,0.0,0.0
e9a8a488,bull,s46|s30,2,0.0226764764,0.0112970485,11.8537,0.0,-4.7367,27,51.8519,0.101931,13,0.4815,94289.78,9.429,53.8462,0.6996,9.0953,6,0.2222,157.65,0.0158,33.3333,0.0027,0.0165,8,0.2963,82930.36,8.293,62.5,0.9936,7.9491,-0.6258,-1.6706,-1.9775,3,33.3333,0.005494,2,0.6667,-22623.57,-2.2624,0.0,-1.1297,-2.2594,1,0.3333,22340.88,2.2341,100.0,2.2676,2.2676,0,0.0,0.0,0.0,0.0,0.0,0.0
3144ed2a,bull,s83|s42|s9,3,0.0266305875,0.0123377278,9.2536,0.0,-8.1674,37,43.2432,0.105259,15,0.4054,89850.69,8.9851,46.6667,0.5847,8.7712,7,0.1892,31118.83,3.1119,42.8571,0.4363,3.0541,15,0.4054,48010.48,4.801,40.0,0.325,4.8744,-3.2467,-8.4969,-6.6429,6,16.6667,0.00205,4,0.6667,-48355.77,-4.8356,0.0,-1.2338,-4.9351,2,0.3333,13517.74,1.3518,50.0,0.7146,1.4293,0,0.0,0.0,0.0,0.0,0.0,0.0
d187e620,bull,s7|s83|s9,3,0.0249446814,0.0124324646,6.3845,0.0,-10.088,42,42.8571,0.10403,17,0.4048,10822.45,1.0822,35.2941,0.0759,1.2911,7,0.1667,25481.83,2.5482,42.8571,0.3586,2.5104,18,0.4286,113511.47,11.3511,50.0,0.6256,11.261,-3.1402,-5.8689,-7.0736,6,16.6667,0.001946,3,0.5,-36369.29,-3.6369,0.0,-1.2432,-3.7297,3,0.5,-661.95,-0.0662,33.3333,0.0027,0.008,0,0.0,0.0,0.0,0.0,0.0,0.0
16ee217f,bull,s42|s58|s27,3,0.0264750468,0.0122644988,5.5808,0.0,-7.2403,42,40.4762,0.102506,14,0.3333,59428.46,5.9428,42.8571,0.4338,6.0734,12,0.2857,7040.9,0.7041,33.3333,0.0649,0.7784,16,0.381,73096.68,7.3097,43.75,0.4684,7.4945,-3.226,-7.9179,-6.6225,6,16.6667,0.002067,4,0.6667,-48364.85,-4.8365,0.0,-1.2264,-4.9058,2,0.3333,13810.81,1.3811,50.0,0.7105,1.4211,0,0.0,0.0,0.0,0.0,0.0,0.0
0c5eb8e5,bull,s47|s64|s14,3,0.0227616354,0.0095830524,0.8528,0.0,-8.8948,52,36.5385,0.086342,16,0.3077,134516.96,13.4517,56.25,0.8611,13.7773,11,0.2115,-41207.72,-4.1208,18.1818,-0.3702,-4.0724,25,0.4808,16640.66,1.6641,32.0,0.0767,1.9181,1.9333,2.005,-3.61,8,37.5,0.017505,5,0.625,-16123.21,-1.6123,20.0,-0.3114,-1.5571,3,0.375,35733.34,3.5733,66.6667,1.198,3.594,0,0.0,0.0,0.0,0.0,0.0,0.0
7c56ab10,bull,s70|s58|s41,3,0.0231635252,0.0141631067,2.1195,0.0,-9.5385,40,45.0,0.09189,14,0.35,63564.42,6.3564,50.0,0.45,6.3003,8,0.2,-2666.97,-0.2667,37.5,-0.0166,-0.1325,18,0.45,40641.8,4.0642,44.4444,0.2427,4.3677,-0.7408,-0.4071,-5.1471,6,33.3333,0.009791,4,0.6667,-56617.37,-5.6617,0.0,-1.4163,-5.6652,2,0.3333,45601.15,4.5601,100.0,2.3164,4.6327,0,0.0,0.0,0.0,0.0,0.0,0.0
b9c0dcb4,bull,s60|s96|s27,3,0.0243290389,0.0082475162,4.3971,0.0,-7.6714,50,34.0,0.096574,14,0.28,79380.04,7.938,42.8571,0.5714,7.9994,10,0.2,-19444.17,-1.9444,20.0,-0.1732,-1.7322,26,0.52,79463.3,7.9463,34.6154,0.3029,7.8754,-0.103,0.3758,-4.3375,5,20.0,0.004658,3,0.6,7661.19,0.7661,33.3333,0.2611,0.7834,2,0.4,-16559.26,-1.6559,0.0,-0.8248,-1.6495,0,0.0,0.0,0.0,0.0,0.0,0.0
4c3abebf,bull,s30|s15|s4,3,0.0240750805,0.0133076468,6.0893,0.0,-5.552,32,46.875,0.094929,10,0.3125,91280.15,9.128,60.0,0.9122,9.122,9,0.2812,-9627.98,-0.9628,33.3333,-0.0847,-0.7621,13,0.4062,52970.04,5.297,46.1538,0.3946,5.1297,-1.9319,-6.7219,-4.4102,4,25.0,0.004323,2,0.5,10463.72,1.0464,50.0,0.5384,1.0767,2,0.5,-26656.03,-2.6656,0.0,-1.3308,-2.6615,0,0.0,0.0,0.0,0.0,0.0,0.0
5fd18e51,bull,s46|s34|s74|s84,4,0.021381726,0.0101487225,7.1712,0.0,-7.3287,31,45.1613,0.088153,11,0.3548,47805.5,4.7805,45.4545,0.4183,4.6016,6,0.1935,-33799.13,-3.3799,16.6667,-0.4894,-2.9362,14,0.4516,115170.93,11.5171,57.1429,0.7869,11.0161,0.418,1.7862,-3.997,6,33.3333,0.010762,5,0.8333,-19195.19,-1.9195,20.0,-0.3843,-1.9213,1,0.1667,20554.96,2.0555,100.0,2.1382,2.1382,0,0.0,0.0,0.0,0.0,0.0,0.0
