id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score
666a6fb0,bear,s22|s37|s19|s13|s17|s23,6,0.0532378356,0.0176052661,1.1504,0.0,-13.1768,22,31.8182,0.026631
70dae71c,bear,s23|s22|s26,3,0.0616174042,0.011713066,8.7798,0.0,-8.4985,12,33.3333,0.02631
e4b6963f,bear,s25|s22|s26,3,0.0500775024,0.0190324056,0.0371,0.0,-9.6602,17,35.2941,0.026197
06eb4fa7,bear,s13|s23|s18|s31|s37|s17,6,0.0562412261,0.0189265854,0.2014,0.0,-12.7653,22,31.8182,0.025504
0a5cf034,bear,s22|s20|s31|s23|s28,5,0.0727481732,0.017298835,9.3419,0.0,-11.1225,12,33.3333,0.02496
8e945781,bear,s22|s16|s13|s31,4,0.0542176005,0.0192476869,1.5597,0.0,-12.6166,18,33.3333,0.02462
07980762,bear,s28|s23|s31|s18|s20,5,0.0596034203,0.0194764291,0.3686,0.0,-13.4453,23,30.4348,0.024124
a033fb53,bear,s23|s22|s31|s13|s16,5,0.0548500335,0.0164141186,0.2072,0.0,-10.9913,20,30.0,0.023142
6b4ac366,bear,s28|s29|s13|s22|s31|s16,6,0.0766184163,0.0163962903,12.0002,0.0,-9.4729,10,30.0,0.021916
e039091e,bear,s31|s13|s23|s20|s18|s25,6,0.0664867549,0.0193614077,3.3259,0.0,-13.2046,16,31.25,0.021581
1f79297d,bear,s22|s19|s17|s31|s13|s28,6,0.0588140749,0.0186515197,0.7647,0.0,-9.8367,16,31.25,0.021536
c868a3c1,bear,s22|s31|s37|s17|s23|s28,6,0.0721344083,0.0186433471,5.4356,0.0,-10.415,13,30.7692,0.021529
5871c3e0,bear,s25|s22|s20|s23|s31|s28,6,0.070590044,0.0190155136,4.7378,0.0,-10.1635,13,30.7692,0.021
