,time,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,sma_10,sma_20,sma_50,sma_200,ema_9,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,ichimoku_conversion,ichimoku_base,ichimoku_a,ichimoku_b,psar,psar_up,psar_down,aroon_up,aroon_down,aroon_ind,vortex_pos,vortex_neg,cci,rsi_14,rsi_7,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,williams_r,roc_9,roc_21,ultimate_osc,at_line,at_trend_up,at_trend_down,at_buy_signal,at_sell_signal,at_confirmed_buy,at_confirmed_sell,at_price_above,at_price_below,ce_long_stop,ce_short_stop,ce_direction,ce_buy_signal,ce_sell_signal,ce_is_long,ce_is_short,ce_price_above_stop,ce_price_below_stop,qqe_rsi_ma,qqe_fast_tl,qqe_trend,qqe_long,qqe_short,qqe_is_bull,qqe_is_bear,qqe_rsi_above50,ht_line,ht_trend,ht_atr_high,ht_atr_low,ht_buy_signal,ht_sell_signal,ht_is_bull,ht_is_bear,rmi_rsi_mfi,rmi_positive,rmi_negative,rmi_buy,rmi_sell,rmi_rwma,rmi_band,rmi_above_pmom,rmi_below_nmom,fvg_bull,fvg_bear,fvg_in_bull,fvg_in_bear,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,lsw_bull_sweep,lsw_bear_sweep,lsw_bull_outbreak,lsw_bear_outbreak,ob_bull_created,ob_bear_created,ob_in_bull,ob_in_bear,ob_bull_top,ob_bull_bot,ob_bear_top,ob_bear_bot,smc_sw_bull_bos,smc_sw_bull_choch,smc_sw_bear_bos,smc_sw_bear_choch,smc_sw_trend,smc_int_bull_bos,smc_int_bull_choch,smc_int_bear_bos,smc_int_bear_choch,smc_int_trend,smc_eq_high,smc_eq_low,smc_sw_is_bull,smc_sw_is_bear,smc_int_is_bull,smc_int_is_bear,ict_mss_bull,ict_mss_bear,ict_bos_bull,ict_bos_bear,ict_ms_trend,ict_fvg_bull,ict_fvg_bear,ict_fvg_in_bull,ict_fvg_in_bear,ict_ob_in_bull,ict_ob_in_bear,ict_ob_bull_breaker,ict_ob_bear_breaker,ict_liq_buy_swept,ict_liq_sell_swept,ict_vim_bull,ict_vim_bear,ict_displacement_up,ict_displacement_dn,ict_kz_ny,ict_kz_london_open,ict_kz_london_close,ict_kz_asian,ict_nwog_present,ict_ndog_present,ict_price_in_nwog,ict_price_in_ndog,bb_upper,bb_middle,bb_lower,bb_width,bb_pct,bb_hband_ind,bb_lband_ind,atr_14,atr_7,kc_upper,kc_middle,kc_lower,kc_width,kc_pct,kc_hband_ind,kc_lband_ind,dc_upper,dc_middle,dc_lower,dc_width,dc_pct,obv,vwap,mfi,adi,hull_ma_9,tema_9,vwma_20,wma_20,supertrend,supertrend_direction,tema_21,hull_ma_20,tsi,cmf,wvf,wvf_upper,wvf_lower,wvf_range_high,wvf_range_low,wvf_alert1,wvf_alert2,wt1,wt2,wt_diff,wt1_norm,wt_overbought,wt_oversold,wt_ob_mild,wt_os_mild,wt_cross_up,wt_cross_down,ut_trailing_stop,ut_pos,ut_atr,ut_n_loss,ut_buy,ut_sell,ut_bar_buy,ut_bar_sell,RF_Filter,RF_UpperBand,RF_LowerBand,RF_Trend,RF_BuySignal,RF_SellSignal,IB_IsIB,IB_BoxHigh,IB_BoxLow,IB_GreenArrow,IB_RedArrow,fib_236,fib_382,fib_5,fib_618,fib_786,fib_high,fib_low,delta_normalized,candle_body,candle_range,is_bullish,volume_sma_20,volume_ratio,return_1,squeeze,gainzy_color,gainzy_trend,gainzy_strong_bull,gainzy_any_bull,gainzy_momentum,gainzy_strong_bear,gainzy_any_bear,gainzy_bull_flip,gainzy_bear_flip
473,2024-12-03,95886.6,96389.0,93605.4,95919.6,106345.342,96561.18080924505,96561.18080924505,93605.4,95450.15,95775.12000000001,94451.545,81013.982,67345.2225,95832.24051502153,92521.21801272871,83854.3045531122,68999.42337304063,4436.625261188907,5250.321828744649,-813.6965675557421,44.23318462342247,24.06787688141013,15.26237574639731,94907.7,87650.0,91278.85,80851.05,91448.77600963198,91448.77600963198,99117.6,56.00000000000001,0.0,56.00000000000001,1.0674156586400307,0.9487602708112213,22.58650538476814,63.086530455083086,55.48121602409839,57.41826190072851,64.23362460152566,0.1405295117096327,0.19953326674741514,-42.58173809927149,-2.150514599444842,9.039196071298662,59.293823362975395,92872.37857142858,0,0,0,0,0,0,1,0,89386.74681452799,97126.86472640207,1,0,0,1,0,1,0,64.89152213417238,62.11887957246991,1,0,0,1,0,1,97185.9,1,99916.99224196725,94454.80775803274,0,0,0,1,57.260426686965175,1,0,0,0,93954.57950646123,1084.9344,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,99690.0,97210.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100979.569126938,94451.545,87923.52087306199,13.823011845784006,0.6124425225346558,0.0,0.0,3354.062880231186,3227.5769736263314,97842.885,94413.76499999998,90984.645,7.264025536954269,0.7195658069708859,0.0,0.0,99690.0,93175.5,86661.0,13.794374671160753,0.7106147824084739,4420123.019,95842.50689496347,51.434322918847236,4269960.848664533,96827.83925925927,96011.07093860643,93978.74835492713,95636.34714285714,86181.23125281557,1,98827.80228743248,96690.63795670998,35.81738403898731,0.03314400183751287,5.39844563251034,7.5737440338315105,0.020848773340478743,8.137134514123737,0.6236974141258116,False,False,41.41073129538654,46.857682875218345,-5.446951579831804,0.3699718899350779,False,False,False,False,False,False,93918.39676030206,1,3332.845624155329,3332.845624155329,False,False,True,False,94560.32559052334,98270.40907170478,90850.24210934191,1.0,1,0,True,98735.3,95420.3,False,False,91447.0156,86347.5422,82226.05,78104.5578,72236.6706,99690.0,64762.1,1260.7401516017862,33.0,2783.600000000006,1,121631.82415,0.8743216896003446,0.00034415653490693643,0,black,0,0,0,0,0,0,0,0
474,2024-12-04,95919.6,99117.6,94638.0,98671.8,131059.585,96005.66540462253,99117.6,94638.0,97086.75,95839.53,95016.77,81646.27,67504.2025,96400.15241201723,93080.36182975337,84435.38280593134,69294.6709016671,4380.7863128108,5076.414725557879,-695.628412747079,43.433834965313885,27.500431804790853,13.840456008800855,94976.55,87696.85,91336.70000000001,81056.25,91594.50648943934,91594.50648943934,99117.6,52.0,0.0,52.0,1.065002286617054,0.912304078493327,73.97239899624945,67.40156636587932,66.53636747601684,88.50076232424193,68.27313450543723,0.14931221497816113,0.1579641398296576,-11.499237675758057,6.094032413624772,9.13669987789124,61.170011299927516,92872.37857142858,0,0,0,0,0,0,1,0,89386.74681452799,97126.86472640207,1,0,0,1,0,1,0,65.72820354474138,62.11887957246991,1,0,0,1,0,1,97185.9,1,99934.47731954759,94437.3226804524,0,0,0,1,59.496719236163855,1,0,0,0,94866.13013368209,1048.4076,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,1,0,1,99482.8,96326.7,99690.0,97210.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100921.17401805166,95016.77,89112.36598194834,12.428130356465832,0.8095172678584831,0.0,0.0,3434.4583887861018,3406.437405965428,98247.25333333333,94855.58833333333,91463.92333333334,7.151218098149993,1.0625867629418997,1.0,0.0,99690.0,93386.85,87083.7,13.267447420071218,0.9192308607600964,4551182.604,96161.44347700951,51.59187210644838,4374934.906834906,97071.51111111113,97170.45796364051,94783.2849201093,96038.27619047619,86535.23681478061,1,99222.58222450159,96824.9150822511,35.629160151160946,0.13850812299035906,4.3548566404236615,7.58926490281231,0.02601982603384334,8.137134514123737,0.6236974141258116,False,False,43.106719199210914,45.08669913402636,-1.9799799348154465,0.3975603823774905,False,False,False,False,False,False,95224.2789382602,1,3447.5210617397966,3447.5210617397966,False,False,True,False,94917.05725864985,98538.00302390159,91296.1114933981,1.0,1,0,True,98735.3,95420.3,False,False,91559.8472,86530.1764,82465.1,78400.0236,72612.4572,99690.0,65240.2,80521.07104136946,2752.199999999997,4479.600000000006,1,118425.35915,1.1066851385605445,0.028692780203420254,0,black,0,0,0,0,0,0,0,0
475,2024-12-05,98671.8,104698.8,90530.0,96977.9,282711.659,96546.20770231127,104698.8,90530.0,97719.625,96236.91,95309.405,82233.926,67657.914,96515.70192961379,93434.68348159397,84927.24622530659,69570.12591757091,4151.988432311584,4891.52946690862,-739.5410345970358,43.80198979879156,30.36478347178726,10.506327160988562,97614.4,90603.5,94108.95,84730.45,99117.6,90530.0,99117.6,100.0,0.0,100.0,0.9387717279940135,0.9023040153297969,67.31974837700116,62.55479417184899,56.46761989753714,45.507735305742145,63.808919843570855,0.1415617968867113,0.14380117452483493,-54.49226469425786,5.381437339175173,11.00022548482097,55.20235448010869,92872.37857142858,0,0,0,0,0,0,1,0,89386.74681452799,98774.99348004817,1,0,0,1,0,1,0,64.67040042044391,62.11887957246991,1,0,0,1,0,1,97185.9,1,100048.67954635211,94323.12045364788,0,0,0,1,49.69772086729374,1,0,0,0,95500.92962805455,1093.5024,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,1,1,0,0,0,0,0,1,99482.8,96326.7,99690.0,97210.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100989.17511840133,95309.405,89629.63488159867,11.918593172208613,0.6468805044234451,0.0,0.0,4201.19707530138,4943.917776541796,99079.975,95223.08499999999,91366.195,8.100745738283946,0.7274909318129358,0.0,0.0,104698.8,96717.25,88735.7,16.748714358252478,0.5163282821005941,4268470.945,96246.25370248042,36.84064756273848,4349534.594747291,97283.48000000003,97073.20341830136,95263.69904003409,96225.05047619049,86535.23681478061,1,99081.03755478264,97041.5107878788,34.04517965248209,0.07949534339535058,8.506574226606164,8.334605837104816,-0.3121743719943453,8.137134514123737,0.6236974141258116,True,True,43.68933704414478,43.67993701702185,0.009400027122929089,0.40703777780910166,False,False,False,False,True,False,95224.2789382602,1,4519.648955565817,4519.648955565817,False,False,True,False,94349.88342737903,97914.39635695869,90785.37049779936,-1.0,0,1,True,98735.3,95420.3,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,-33798.57709757132,-1693.9000000000087,14168.800000000003,0,124668.71244999999,2.2677033671410154,-0.017167012256794845,0,black,0,0,0,0,0,0,0,0
476,2024-12-06,96977.9,101998.7,96319.6,99789.9,135216.668,97132.91635115564,101998.7,96319.6,98771.525,97013.34,95767.63,82881.916,67799.679,97170.54154369103,94012.4304378127,85510.09539294163,69870.82018704782,4149.733814458217,4743.17033641854,-593.4365219603224,44.143847858449405,27.50475181799141,9.5167456520843,97614.4,92483.3,95048.85,84969.5,90530.0,90530.0,108421.6,96.0,0.0,96.0,0.9852570332925463,0.961773262311884,120.755354957706,66.82027184878766,66.33442835571945,65.35415843261245,66.45421868753216,0.22102083065749514,0.17063161417412243,-34.645841567387556,4.04676530909083,9.508566236342961,55.31626814549603,92872.37857142858,0,0,0,0,0,0,1,0,89386.74681452799,98774.99348004817,1,0,0,1,0,1,0,65.38702422989184,62.11887957246991,1,0,0,1,0,1,97185.9,1,100076.8427508886,94294.9572491114,0,0,0,1,51.88635233793257,1,0,0,0,95896.935154139,1087.5048,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,1,99482.8,96326.7,99690.0,97210.0,0,0,0,0,-1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101339.6040233049,95767.63,90195.65597669511,11.636445473914085,0.860937612341404,0.0,0.0,4306.761569922709,5048.943808464396,99702.39,95648.11,91593.83,8.477491086859947,1.010792298509229,1.0,0.0,104698.8,96717.25,88735.7,16.668575801656576,0.692484542476085,4403687.613,96309.45231713877,36.952432827077494,4379570.309329178,98301.15629629629,98364.61403429983,95611.73479099615,96651.7642857143,85252.36781997229,1,99619.35925652756,97568.0880995671,33.93875302447668,0.0988652461032421,3.4776064511538625,8.241765626511038,0.018665407744617113,8.137134514123737,0.6236974141258116,False,False,48.40495591921958,44.15293586449045,4.25202005472913,0.48374635303121116,False,False,False,False,False,False,95224.2789382602,1,4635.594060009234,4635.594060009234,False,False,True,False,95637.3090834252,99164.73211898623,92109.88604786417,1.0,1,0,False,101998.7,96319.6,True,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,66952.38161256777,2812.0,5679.099999999991,1,128392.9888,1.0531468210513377,0.028996297094492585,0,black,0,0,0,0,0,0,0,0
477,2024-12-07,99789.9,100540.2,98883.4,99913.0,47506.658,97952.22067557782,100540.2,97952.22067557782,99781.625,97413.76999999999,96268.28,83512.128,67948.405,97719.03323495283,94548.845852557,86074.91518145372,70169.74734936576,4110.496905149077,4616.635650164648,-506.13874501557075,44.461287485274546,26.714221682719213,9.24321930734658,97614.4,94924.4,96269.4,84969.5,90530.0,90530.0,108421.6,92.0,0.0,92.0,1.028166466722087,0.9739607444907387,129.1615827807777,66.99750527840169,66.71967719702172,66.22296877646659,59.02828750494039,0.2339037740965899,0.198828800546932,-33.77703122353341,4.399244327229712,10.24834097283985,56.44415235460811,92872.37857142858,0,0,0,0,0,0,1,0,89386.74681452799,101259.34901797777,1,0,0,1,0,1,0,65.92385124606179,62.11887957246991,1,0,0,1,0,1,97185.9,1,100064.5013233797,94307.29867662028,0,0,0,1,53.55377630082522,1,0,0,0,96203.4356445448,1078.8,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,100540.2,98883.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101425.34262812317,96268.28,91111.21737187683,10.713939478555485,0.8533717023450654,0.0,0.0,4117.478600642516,4564.351835826626,100126.91,96133.095,92139.28,8.308928366448624,0.9732198411794233,0.0,0.0,104698.8,97061.4,89424.0,15.866908601670252,0.6866865687275773,4451194.271,96350.56238623607,40.11004732324874,4391108.623657522,99405.48222222221,99224.38159656498,95880.27143323851,97046.56142857143,86698.65603797506,1,100052.86881661456,98202.09933766234,33.90493569834801,0.11098586130645335,1.030496531982831,8.34274048349034,-0.24148144273786443,8.137134514123737,0.6236974141258116,False,False,51.72682066738202,46.73195820748932,4.994862459892701,0.5377828472141835,False,False,False,False,False,False,95575.2853459917,1,4337.714654008311,4337.714654008311,False,False,True,False,96176.3201570169,99663.57737299541,92689.06294103838,1.0,1,0,True,101998.7,96319.6,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,3529.7378076996238,123.10000000000582,1656.800000000003,1,126604.77334999999,0.37523591522625643,0.001233591776322207,0,black,0,0,0,0,0,0,0,0
478,2024-12-08,99913.0,101464.8,98729.1,101186.8,53786.479,98866.92283778891,101464.8,98729.1,100323.425,97962.17000000001,96800.87,84168.474,68108.2885,98412.58658796227,95152.29622959727,86667.53811551437,70478.37473892432,4134.526142526258,4520.21374863697,-385.6876061107123,44.92437821971496,27.058638629435777,8.793781662688852,97614.4,95406.20000000001,96510.3,84969.5,90759.374,90759.374,108421.6,88.0,0.0,88.0,1.0486920900291608,0.953258054111928,147.9890299423731,68.85161820765593,70.7592369022684,75.21314437355316,68.93009052754407,0.549164852981324,0.3346964859118029,-24.786855626446837,3.7529209949685636,12.554838709677425,57.57724359350421,92872.37857142858,0,0,0,0,0,0,1,0,89970.73502829396,101116.06497170604,1,0,0,1,0,1,0,66.89977356659318,62.11887957246991,1,0,0,1,0,1,97185.9,0,100063.0723101459,94308.72768985409,1,0,1,0,56.624155329892346,1,0,0,0,96625.09572561907,1086.42,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,100540.2,98883.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101671.69687070527,96800.87,91930.04312929472,10.063601433964958,0.9502243783677063,0.0,0.0,4018.7801291680503,4303.115859279964,100574.75,96610.83,92646.91,8.20595372175148,1.0772026176108502,1.0,0.0,104698.8,97567.35,90435.9,14.734268400686904,0.7537667655245428,4504980.75,96422.65842212593,44.39669245212875,4433963.610781951,100641.66296296295,100353.58503607054,96380.60267415429,97514.9919047619,87564.41043417757,1,100686.45876224822,98957.19326839827,34.41341550357495,0.15803692223958063,2.428874121921038,8.317673239452189,-0.16021499130715888,8.137134514123737,1.0408014973026594,False,False,54.629304407569414,49.612604509578944,5.0166998979904704,0.5849973058490712,False,False,True,False,False,False,97009.28681139252,1,4177.51318860748,4177.51318860748,False,False,True,False,97243.1766813315,100679.0591243318,93807.29423833119,1.0,1,0,True,101998.7,96319.6,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,25044.12653075088,1273.800000000003,2735.699999999997,1,120668.9983,0.4457356881862837,0.012749091709787441,0,black,0,0,0,0,0,0,0,0
479,2024-12-09,101186.8,101296.1,93888.0,97329.0,175409.992,99595.17391889446,101296.1,93888.0,98424.975,97942.4,97050.25,84734.37400000001,68254.932,98195.86927036983,95350.17839054298,87085.634660004,70745.54513953204,3798.490631724606,4375.869125254498,-577.3784935298918,43.140077658777,23.698277053943293,15.817235840955398,97614.4,95679.9,96647.15,84969.5,90984.16051999999,90984.16051999999,108421.6,84.0,0.0,84.0,1.0207197667882402,0.9621521105402825,28.099450338516537,58.189215905256425,49.52090758050704,47.9857150923155,63.14060941411176,0.4429983597250187,0.40868899560097743,-52.0142849076845,0.8757928775755566,7.504280112663611,58.06591814515821,92872.37857142858,0,0,0,0,0,0,1,0,89970.73502829396,102251.43929117396,1,0,0,1,0,1,0,63.99625434614761,62.11887957246991,1,0,0,1,0,1,98729.1,0,101651.58158704446,95806.61841295555,0,0,1,0,51.258077972361605,1,0,0,0,96874.13065302829,1108.0968,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,100540.2,98883.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101472.30863710384,97050.25,92628.19136289616,9.11292580308415,0.5315181257051991,0.0,0.0,4260.874405656047,4746.685022239971,101030.54666666666,96873.42666666667,92716.30666666667,8.58258067881566,0.5547943448028123,0.0,0.0,104698.8,97614.4,90530.0,14.599447193593013,0.479857150923155,4329570.758,96707.85150446744,44.32694003946678,4421506.543950887,100425.96629629629,99138.22260672617,96713.8086337669,97565.29,87564.41043417757,1,100209.50598697273,99334.5038961039,31.534172830026453,0.14692171754621272,7.213193815794158,8.683963916577548,-0.01154009998567318,8.137134514123737,1.0408014973026594,False,False,48.58487925024171,50.83649006110318,-2.2516108108614645,0.4866731507087918,False,False,False,False,False,True,97009.28681139252,1,4500.571869746733,4500.571869746733,False,False,True,False,97269.27075079012,100677.44342213652,93861.09807944373,1.0,1,0,True,101998.7,96319.6,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,-91345.50925844799,-3857.800000000003,7408.100000000006,0,121477.73204999999,1.4439682815925605,-0.03812552625441268,0,red,-1,0,0,0,0,1,0,1
480,2024-12-10,97329.0,98299.0,94190.8,96552.8,153439.146,99010.07445944723,99010.07445944723,94190.8,96592.9,97949.28,97162.125,85318.06799999998,68394.796,97867.25541629587,95459.50762776633,87456.8960458862,71002.33374510884,3430.008215777736,4186.696943359146,-756.6887275814097,41.48322713790604,22.062008653108656,14.725120868369324,97614.4,95891.25,96752.825,84969.5,91204.45130959999,91204.45130959999,108421.6,80.0,0.0,80.0,1.0549344938128498,0.947020377155843,-33.2187328291917,56.300057544142625,46.26150723228984,42.50748122635651,55.235446897408394,0.3333333333333333,0.4418321820132252,-57.49251877364349,-0.7326346264961552,4.560684590010557,57.590985421004326,92872.37857142858,0,0,0,0,0,0,1,0,89970.73502829396,102251.43929117396,1,0,0,1,0,1,0,61.43085541214595,54.89329547043171,1,0,0,1,0,1,98729.1,0,101663.43877117401,95794.761228826,0,0,1,0,50.498750163639684,1,0,0,0,96966.76079636648,1131.7836,0,0,0,1,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,100540.2,98883.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101411.60020612659,97162.125,92912.64979387341,8.747184576555092,0.4283058530237433,0.0,0.0,4249.9690909663295,4655.472876205689,101205.18500000001,97012.05,92818.91500000001,8.644565288538903,0.44523787094858536,0.0,0.0,104698.8,97614.4,90530.0,14.582637010048929,0.42507481226356514,4176131.612,97111.38232398107,44.69744278313674,4444506.355573203,99049.43370370373,97936.97596432849,96832.05677623673,97517.9138095238,84090.3343907598,1,99583.62767385904,99313.84677056278,28.614013184465243,0.1198990764548217,6.91394529721268,8.977039891567333,0.0894459964914196,8.137134514123737,1.0408014973026594,False,False,39.73436884716558,48.66884329308968,-8.934474445924103,0.342702643126654,False,False,False,False,False,False,101014.13468277207,-1,4461.33468277206,4461.33468277206,False,True,False,True,97269.27075079012,100677.44342213652,93861.09807944373,1.0,1,0,True,101998.7,96319.6,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,-28990.66869314314,-776.1999999999971,4108.199999999997,0,122590.86635,1.2516360359337653,-0.007975012586176722,0,red,-1,0,0,0,0,1,0,0
481,2024-12-11,96552.8,101961.0,95574.3,101128.3,122591.044,97801.48722972361,101961.0,95574.3,98804.09999999999,98335.56999999999,97299.39499999999,85992.444,68553.9065,98519.4643330367,95974.85238887847,87993.02953428282,71302.09460336647,3467.219904528436,4042.801535593004,-575.5816310645678,40.81771860605068,25.717266609514127,13.19931655787261,97614.4,96717.25,97165.825,84969.5,91420.33628340799,91420.33628340799,108421.6,76.0,4.0,72.0,1.0599018478076925,0.9244921147848791,112.1468204007592,63.76752680896378,63.006534003919064,74.80026537180284,55.09782056349161,0.1983144955704905,0.32488206287628074,-25.19973462819716,5.466561542488728,7.223642399483435,58.80416002389792,92872.37857142858,0,0,0,0,0,0,1,0,89970.73502829396,102251.43929117396,1,0,0,1,0,1,0,62.2097458777519,55.719468690017855,1,0,0,1,0,1,98729.1,0,101697.96238346228,95760.23761653774,0,0,1,0,54.39910309731016,1,0,0,0,97171.62669434809,1180.5947999999999,0,0,0,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,1,0,1,99482.8,96326.7,100540.2,98883.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,101863.46312195924,97299.39499999999,92735.32687804074,9.381493321637308,0.9194618592104132,0.0,0.0,4402.592727325878,4902.7910367477325,101389.53166666666,97131.01166666667,92872.49166666667,8.768610409648254,0.9693283503815106,0.0,0.0,104698.8,97614.4,90530.0,14.562063823726762,0.7480026537180284,4298722.656,97450.09730996322,45.030679385656526,4535130.480087773,98732.89851851853,99387.71764794223,96919.93618296916,97895.64476190475,84806.03635651544,1,100170.96976810406,99522.02712554112,28.375479822311988,0.10050856869314256,5.546672095569778,9.055736061279047,0.12317554924899099,8.137134514123737,1.0408014973026594,False,False,42.1923896513994,46.285235539094025,-4.092845887694622,0.3826870606027355,False,False,False,False,False,False,96474.42878550515,1,4653.871214494854,4653.871214494854,True,False,True,False,97572.47773228442,100978.01447404551,94166.94099052333,1.0,1,0,True,101998.7,96319.6,False,False,95386.5704,89625.6148,84969.5,80313.3852,73684.3404,104698.8,65240.2,87825.53146725419,4575.5,6386.699999999997,1,118452.1037,1.0349418893435827,0.0473885790986901,0,red,-1,0,0,0,0,1,0,0
482,2024-12-12,101128.3,102636.2,99300.0,99982.5,117317.241,98302.7936148618,102636.2,98302.7936148618,100761.75,98745.16,97351.17,86658.91200000001,68711.17599999999,98812.07146642936,96339.18398988951,88463.20484666388,71587.47177149217,3365.4590349795326,3907.33303547031,-541.8740004907772,40.34230548003022,25.41550049769199,12.472296108205262,97614.4,96717.25,97165.825,84969.5,91631.90355773983,91631.90355773983,108421.6,72.0,0.0,72.0,1.0723971772509249,0.9056109782682369,148.25211945065092,60.95833980366084,57.74922423286582,66.7134831460674,61.340409914742246,0.32202506788892166,0.2845576322642484,-33.286516853932596,4.235734928002195,1.6258923044553537,59.50764255215695,92872.37857142858,0,0,0,0,0,0,1,0,89970.73502829396,102251.43929117396,1,0,0,1,0,1,0,61.79261051972155,55.719468690017855,1,0,0,1,0,1,98729.1,0,101701.63575962765,95756.56424037236,0,0,1,0,53.66065052551856,1,0,0,0,97221.30636188002,1187.364,0,0,1,0,0,0,102244.0,100866.1,99800.0,98221.5,0,0,0,0,0,0,0,0,99482.8,96326.7,105338.2,101243.4,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102011.30790143431,97351.17,92691.03209856569,9.57387138014738,0.782323190392083,0.0,0.0,4326.4218182311715,4678.992317212342,101533.53666666667,97232.20666666667,92930.87666666668,8.847541668463615,0.819702665609629,0.0,0.0,104698.8,97614.4,90530.0,14.55431917253794,0.667134831460674,4181405.4150000005,97764.56391637832,46.36296124737629,4465813.369165407,99048.76888888888,99743.18247819459,96957.76017773326,98151.17857142857,87401.78772086391,1,100340.62616187509,99773.20919913419,27.280759531966513,0.04902126592826413,1.864670095308877,9.046853804862485,0.14297628921788785,8.137134514123737,1.0408014973026594,False,False,46.096231364807494,44.15196727840354,1.9442640864039546,0.44619052508138735,False,False,False,False,True,False,96474.42878550515,1,4522.104093045368,4522.104093045368,False,False,True,False,97572.47773228442,100978.01447404551,94166.94099052333,1.0,1,0,True,101998.7,96319.6,False,False,95453.6652,89734.2174,85111.65,80489.0826,73907.8002,104698.8,65524.5,-40291.977320832135,-1145.800000000003,3336.199999999997,0,117650.90900000001,0.9971639148151417,-0.01133016178458457,0,red,-1,0,0,0,0,1,0,0
