,time,open,high,low,close,volume
296,1775663460000,2213.76,2215.0,2210.37,2211.18,2458.55
297,1775663520000,2211.18,2211.54,2210.39,2210.7,263.36
298,1775663580000,2210.7,2212.91,2210.7,2212.29,466.89
299,1775663640000,2212.29,2213.0,2211.17,2212.73,482.88
300,1775663700000,2212.73,2213.29,2212.13,2213.06,167.16
301,1775663760000,2213.06,2216.0,2213.05,2215.33,3074.13
302,1775663820000,2215.33,2215.52,2214.11,2214.8,627.6
303,1775663880000,2214.8,2215.92,2214.03,2215.76,803.28
304,1775663940000,2215.76,2215.76,2214.0,2214.6,782.79
305,1775664000000,2214.6,2215.33,2212.54,2214.89,1394.79
306,1775664060000,2214.89,2215.5,2213.25,2213.82,546.97
307,1775664120000,2213.82,2215.69,2213.82,2215.0,306.4
308,1775664180000,2215.0,2216.64,2214.84,2216.02,426.55
309,1775664240000,2216.02,2217.83,2211.18,2214.63,3067.2
310,1775664300000,2214.63,2217.15,2214.3,2216.71,2571.75
311,1775664360000,2216.71,2216.71,2215.1,2215.61,697.12
312,1775664420000,2215.61,2217.12,2215.2,2215.81,930.28
313,1775664480000,2215.81,2215.9,2214.74,2215.43,1282.15
314,1775664540000,2215.43,2215.74,2212.32,2213.19,1693.57
315,1775664600000,2213.19,2213.63,2211.61,2212.85,1137.93
316,1775664660000,2212.85,2214.79,2212.18,2214.65,871.2
317,1775664720000,2214.65,2215.65,2213.26,2213.55,313.74
318,1775664780000,2213.55,2216.29,2212.38,2216.06,795.47
319,1775664840000,2216.06,2216.72,2214.59,2214.72,503.1
320,1775664900000,2214.72,2216.64,2214.45,2214.92,848.03
321,1775664960000,2214.92,2215.9,2213.64,2213.64,873.58
322,1775665020000,2213.64,2214.81,2212.21,2212.99,1233.36
323,1775665080000,2212.99,2217.02,2212.05,2216.88,794.64
324,1775665140000,2216.88,2219.75,2215.24,2217.41,1673.62
325,1775665200000,2217.41,2218.84,2216.57,2216.63,1709.6
326,1775665260000,2216.63,2217.87,2215.64,2217.72,499.5
327,1775665320000,2217.72,2217.91,2216.25,2217.36,559.06
328,1775665380000,2217.36,2219.84,2217.01,2218.98,382.07
329,1775665440000,2218.98,2221.91,2218.97,2220.18,2144.55
330,1775665500000,2220.18,2220.18,2218.36,2219.35,560.15
331,1775665560000,2219.35,2220.62,2218.96,2219.84,514.18
332,1775665620000,2219.84,2221.27,2219.08,2219.43,796.3
333,1775665680000,2219.43,2219.43,2217.9,2218.54,443.72
334,1775665740000,2218.54,2219.69,2218.16,2218.28,523.41
335,1775665800000,2218.28,2218.52,2213.3,2214.61,1155.79
336,1775665860000,2214.61,2215.18,2210.87,2211.42,1850.13
337,1775665920000,2211.42,2212.54,2210.22,2212.54,1664.04
338,1775665980000,2212.54,2213.68,2212.05,2212.8,548.49
339,1775666040000,2212.8,2213.3,2211.0,2212.65,512.99
340,1775666100000,2212.65,2214.07,2211.99,2213.95,774.98
341,1775666160000,2213.95,2215.2,2213.31,2213.97,1697.59
342,1775666220000,2213.97,2214.89,2212.76,2214.7,266.3
343,1775666280000,2214.7,2214.92,2213.37,2214.06,126.66
344,1775666340000,2214.06,2215.38,2213.85,2214.97,239.67
345,1775666400000,2214.97,2216.17,2214.63,2215.27,264.57
346,1775666460000,2215.27,2217.1,2215.04,2215.82,302.97
347,1775666520000,2215.82,2217.98,2215.82,2216.47,433.42
348,1775666580000,2216.47,2217.78,2215.75,2216.19,330.62
